Media	Species	MaxOD	MaxOD_sd	Rate	Rate_sd	AUC18	AUC18_sd	Count	Growing	Finished	Replicates	MaxOD_blank	MaxOD_blank_sd
2	B. animalis subsp. lactis BL-04	0		0		0		1/2	1	1	2		
2	B. caccae	0.264		0.011479709		3.53794055555556		1(2)/3	3	1	3	0.377	
2	B. clarus	0.655333333333333	0.372296029166755	0.213933650333333	0.180293827286328	4.87535324074074	1.42492377054104	3/3	3	3	3	0.792666666666667	0.364978538181813
2	B. coprocola	0		0		0		0/3	0	0	3		
2	B. crossotus	0		0		0		0/3	0	0	3		
2	B. dorei	0.45	0.0376430604494374	0.0321526633333333	0.00722584362769651	3.23059152777778	0.368181100637819	3/3	3	3	3	0.569333333333333	0.0291433239925258
2	B. eggerthii	0		0		0		0/3	0	0	3		
2	B. fragilis	0.269		0.00899201212633388		7896.16625		1(1)/3	2	1	3	0.379	
2	B. fragilis enterotoxigenic	0.2635	0.0586898628384835	0.00921833615259872	0.000476852798435156	4032.87358409722	5699.69879109321	2(3)/8	5	2	8	0.381	0.0509116882454314
2	B. fragilis HM-20	0.168	0.0185202591774521	0.00691823433333333	0.00240239930322112	2.74475136574074	0.0913919622501525	3/3	3	3	3	0.280333333333333	0.00923760430703399
2	B. fragilis HM-709	0.219	0.00435889894354066	0.01348989	0.00294972117856909	2.47942865740741	0.156698914012888	3/3	3	3	3	0.329	0.0124899959967968
2	B. fragilis HM-710	0.210666666666667	0.0195021366350801	0.0147866803333333	0.00286765298669859	2.47151101851852	0.106424483578294	3/3	3	3	3	0.319333333333333	0.0111504857891185
2	B. fragilis HM-711	0.317		0.011934514		2.67347715277778		1(2)/3	3	1	3	0.443	
2	B. fragilis HM-712	0.296		0.010304703		2.514684375		1(2)/3	3	1	3	0.422	
2	B. fragilis HM-713	0.231666666666667	0.0464578662158879	0.016443311	0.0056402459600255	2.55946391203704	0.0681828918883536	3/3	3	3	3	0.348	0.03104834939252
2	B. fragilis HM-714	0.201		0.010407701		2.58745520833333		1(2)/3	3	1	3	0.329	
2	B. hansenii	0.789166666666667	0.343816932877561	0.125940868186214	0.0210351274850562	5773.86463733796	9988.81095708459	3/3	3	3	3	0.906	0.341404452226388
2	B. longum subsp. infantis	1.562	0.0401497197997695	0.274800976841539	0.0345024064780216	6598.44709766204	11408.3274967998	3/3	3	3	3	1.67833333333333	0.042442117446392
2	B. longum subsp. longum	0.706625	0.519796013675878	0.13991263346939	0.158936828055346	1772.80755411458	3530.40532548201	4/6	4	4	6	0.814625	0.510886708739488
2	B. obeum	0.876666666666667	0.0924463808557876	0.239046610333333	0.000341579871903087	7.96802127314815	1.41042908044792	3/3	3	3	3	1.00766666666667	0.0929802846485927
2	B. ovatus	0.406666666666667	0.0682959247198054	0.0207720776666667	0.0060638104293991	3.44609458333334	0.0855653677459479	3/3	3	3	3	0.520666666666667	0.0625486477338506
2	B. stercoris	0		0		0		0/3	0	0	3		
2	B. thetaiotaomicron	0.194	0.0424264068711929	0.0156782676212251	0.00854324910961526	4889.873125	6910.4242881117	2(1)/4	3	2	4	0.301	0.0353553390593274
2	B. uniformis	0		0		0		1/3	1	1	3		
2	B. uniformis HM-715	0		0		0		0/3	0	0	3		
2	B. uniformis HM-716	0		0		0		0/3	0	0	3		
2	B. vulgatus	0.97		0.0815568786909228		20691.7575		1(2)/3	3	1	3	1.079	
2	B. vulgatus HM-720	0.615333333333333	0.0444672163884061	0.049446933	0.0119631269839104	3.80444766203704	0.818488568881546	3/3	3	3	3	0.730333333333333	0.0436157463920237
2	B. wadsworthia	0		0		0		0/3	0	0	3		
2	B. xylanisolvens	0.257	0.0950157881617576	0.017164527	0.00726195207871128	3.01400067129629	0.0854938545053998	3/3	3	3	3	0.367333333333333	0.0833386664960109
2	C. aerofaciens	0.2295	0.00353553390593274	0.015456841	0.000826672881030943	2.67705920138889	0.0864925649051796	0(2)/3	2	0	3	0.334	0.0014142135623731
2	C. bolteae	0		0		0		0/3	0	0	3		
2	C. catus	0		0		0		0/2	0	0	2		
2	C. comes	1.40128571428571	0.170823216889776	0.247002279820237	0.107058515742105	2982.37781884921	7856.17794409635	7/7	7	7	7	1.51621428571429	0.169807699359908
2	C. leptum	0		0		0		0/3	0	0	3		
2	C. perfringens C36	1.20433333333333	0.177128013971064	0.874338814206381	0.08398825580241	22419.832928912	38802.294909806	3/3	3	3	3	1.30766666666667	0.179825841672807
2	C. perfringens S107	1.07433333333333	0.0930877722009358	0.445701579296857	0.0899799661571208	18782.9067149769	32509.7859032034	3/3	3	3	3	1.185	0.0892132277187637
2	C. ramosum	0.6797	0.200704260044474	0.0881150808353389	0.0394823978454569	4836.55216345833	10797.7939863541	5/5	5	5	5	0.7898	0.197091856757198
2	C. saccharolyticum	1.26883333333333	0.313180246290641	0.168150476183066	0.0627514865424258	2684.19889655093	6554.24813567058	6/6	6	6	6	1.38975	0.307186222021757
2	D. formicigenerans	0.605666666666667	0.0168621864932557	0.0596983566666667	0.0145384126436665	3.665881875	0.877909230758841	3/3	3	3	3	0.728666666666667	0.0133166562369588
2	D. piger	0		0		0		0/3	0	0	3		
2	E. coli CFT073	0.469666666666667	0.105248911316618	0.140291394863027	0.0340162436100317	11549.9291119213	19992.2890145913	3/3	3	3	3	0.586	0.104885652021618
2	E. coli E2348/69	0.414166666666667	0.117036675163529	0.0800813821434583	0.0210217172633074	9843.84980141204	17039.3147802764	3/3	3	3	3	0.529666666666667	0.110924899519149
2	E. coli ED1a	0.507333333333333	0.10625598022386	0.103984841854466	0.0292160602606534	13497.5532009491	23365.5994803483	3/3	3	3	3	0.628666666666667	0.112811051468078
2	E. coli H10407	0.424666666666667	0.0679288843816335	0.125794271947704	0.0121854387028019	10088.0320917824	17460.9454907457	3/3	3	3	3	0.54	0.0669103878332804
2	E. coli HM605	0.476833333333333	0.0906370968937847	0.121541655776472	0.0298289876814745	11901.6261332176	20601.3211460894	3/3	3	3	3	0.595666666666667	0.0913582691021088
2	E. coli IAI1	0.516333333333333	0.114085859480189	0.166203945289608	0.0398244895630072	13164.9408493519	22788.7569344258	3/3	3	3	3	0.634333333333333	0.115517675415208
2	E. coli UTI89	0.545125	0.20811870611104	0.142281119542196	0.052691193245771	10693.5657184896	21371.1690251919	4/5	4	4	5	0.65925	0.212935631901599
2	E. eligens	1.13133333333333	0.00351188458428431	0.138240283	0.0279829660857465	5.80139571759259	1.18982879739091	3/3	3	3	3	1.262	0.00793725393319374
2	E. lenta	0		0		0		2/6	2	2	6		
2	E. limosum	0		0		0		0/3	0	0	3		
2	E. rectale	0		0		0		1/6	1	1	6		
2	E. siraeum	0		0		0		2/6	2	2	6		
2	F. nucleatum subsp. animalis	0		0		0		2/5	2	2	5		
2	F. nucleatum subsp. nucleatum	0.365	0.176606554238511	0.0368867636	0.0244718359788342	4.00753108333333	0.950616978934337	5(1)/7	6	5	7	0.4743	0.171060515607781
2	F. nucleatum subsp. vincentii	0.169	0.00282842712474617	0.011658392	0.000422660350532198	2.33857326388889	0.169735777732248	2/3	2	2	3	0.271	0
2	H. parainfluenzae	0		0		0		0/12	0	0	12		
2	L. acidophilus	0		0		0		0/2	0	0	2		
2	L. delbrueckii subsp. delbrueckii	0		0		0		0/3	0	0	3		
2	L. fermentum	0.3845	0.0346482322781409	0.0489620435	0.00785792987400884	2.05292833333333	0.0210178651872937	0(2)/3	2	0	3	0.5245	0.0346482322781409
2	L. gasseri	0		0		0		2/4	2	2	4		
2	L. lactis	0.7465	0.434356708247956	0.292532318030181	0.106580102403427	17850.5634343287	30904.4785962555	3/3	3	3	3	0.861666666666667	0.437745740508498
2	L. paracasei	0.663166666666667	0.190389294166803	0.0559160981467554	0.00890555024610284	6507.19405222222	11263.3873598333	3/3	3	3	3	0.779666666666667	0.18824009491427
2	L. plantarum	1.09225	0.547654202028981	0.116228121040289	0.0696822775154684	11405.1705098611	16115.4765352655	2(1)/3	3	2	3	1.208	0.544472221513642
2	L. ruminis	0.727		0.099657866		5.47838229166667		1(2)/3	3	1	3	0.865	
2	L. sakei subsp. sakei	0.474333333333333	0.00680685928555405	0.049933782	0.00740471112082619	5.02785016203704	0.144103132732268	3/3	3	3	3	0.586666666666667	0.00750555349946514
2	L. salivarius	0.609333333333333	0.191061072260503	0.160494393666667	0.0535358313902326	8.12660613425926	0.513423199707557	3/3	3	3	3	0.725333333333333	0.204512428310197
2	L. vaginalis	0		0		0		0/3	0	0	3		
2	O. splanchnicus	0		0		0		0/3	0	0	3		
2	P. capillosus	0		0		0		0/3	0	0	3		
2	P. copri	0		0		0		0/3	0	0	3		
2	P. difficile	0.766833333333333	0.096208540854403	0.118371583389246	0.0241928039862497	10530.9830493981	18228.5915287408	3/3	3	3	3	0.883166666666667	0.0970081611687044
2	P. distasonis	0		0		0		1/3	1	1	3		
2	P. melaninogenica	0		0		0		0/5	0	0	5		
2	P. merdae	0		0		0		0/3	0	0	3		
2	R. bromii	0		0		0		1/3	1	1	3		
2	R. gnavus	0.6605	0.244885347322647	0.135977624016476	0.0710016931379364	6239.35876855903	12468.5901644329	4/4	4	4	4	0.77775	0.237339946068925
2	R. hominis	0		0		0		1/3	1	1	3		
2	R. intestinalis	0.469333333333333	0.0922623072187843	0.0683468136949738	0.00928388556557093	2523.32372023148	4364.28698494285	3/3	3	3	3	0.579	0.0950157881617577
2	R. torques	0		0		0		0/3	0	0	3		
2	S. flexneri	0.6695	0.450158583168199	0.230401434745195	0.108618705575653	17393.0113702315	30111.8948016654	3/3	3	3	3	0.788	0.445326846260137
2	S. parasanguinis	1.43366666666667	0.0255799400572663	0.471418702666667	0.0526667166349241	19.6717083333333	0.737313175902537	3/3	3	3	3	1.54866666666667	0.0225018517756503
2	S. salivarius	1.1192	0.381858383435535	0.514434116546906	0.280245780344149	11979.0942522083	26757.5475607371	5/5	5	5	5	1.2302	0.376700411467787
2	S. sonnei	0.373833333333333	0.0494477839072019	0.0963503547348365	0.0155355715700001	9429.59268196759	16321.3066446267	3/3	3	3	3	0.493833333333333	0.0504636833112025
2	S. typhimurium ATCC14028	0.538666666666667	0.134610858898283	0.166676380194351	0.0927346733046234	13642.4977091898	23615.2228565978	3/3	3	3	3	0.659	0.141904897730839
2	S. typhimurium LT2	0.412333333333333	0.0625786172213267	0.106041231486381	0.00907404151072888	9149.85498606481	15836.6069071384	3/3	3	3	3	0.531333333333333	0.0635164020811423
2	V. cholerae A1552	0.5708	0.0696514536818866	0.0975549917946784	0.00899931885797124	6078.97108388889	13576.71055438	5/5	5	5	5	0.686	0.0706965345685345
2	V. cholerae N16961	0.494333333333333	0.0655940800174325	0.116324980206915	0.0494982951708283	10675.9153449769	18480.1248864457	3/3	3	3	3	0.611666666666667	0.064779111859714
2	V. parvula	0		0		0		1/3	1	1	3		
2	Y. pseudotuberculosis	0.6632	0.689728352324305	0.296690458	0.357957462747317	9.47501079166666	8.70757526649859	5/5	5	5	5	0.7702	0.684292846667273
3	A. muciniphila	0		0		0		0/4	0	0	4		
3	A. odontolyticus	1.19933333333333	0.153721609844983	0.188215421	0.142849726923535	2.49142752314815	0.26070033151963	3(1)/6	4	3	6	1.37266666666667	0.136639428179912
3	A. putredinis	0		0		0		0/3	0	0	3		
3	A. shahii	0		0		0		0/3	0	0	3		
3	B. adolescentis	0.741	0.10578752289377	0.128634695112688	0.0425598830351342	4644.14750069444	4019.70158724529	3/3	3	3	3	0.861	0.105014284742601
3	B. animalis subsp. lactis BI-07	0.489666666666667	0.144139978261873	0.113967758643892	0.0632161841010931	4392.48528060185	7597.27459053919	3/3	3	3	3	0.619333333333333	0.166452195339483
3	B. animalis subsp. lactis BL-04	0		0		0		1/2	1	1	2		
3	B. caccae	0		0		0		1/3	1	1	3		
3	B. clarus	0		0		0		0(2)/4	2	0	4		
3	B. coprocola	0		0		0		0/3	0	0	3		
3	B. crossotus	0		0		0		0/3	0	0	3		
3	B. dorei	0.914666666666667	0.0361155552820849	0.070905256	0.0186139600435137	3.53509652777778	0.52931424942793	3/3	3	3	3	1.05	0.0186815416922694
3	B. eggerthii	0		0		0		0/3	0	0	3		
3	B. fragilis	0.52775	0.401283098323366	0.0962138979459329	0.121269028010417	3462.54631090278	4892.18111201312	2(1)/3	3	2	3	0.66425	0.441588184850999
3	B. fragilis enterotoxigenic	0.6465	0.0360624458405139	0.0480849780614748	0.000504762605834264	3705.24934819444	5236.21113573899	2(4)/6	6	2	6	0.777	0.0622253967444162
3	B. fragilis HM-20	0		0		0		0/3	0	0	3		
3	B. fragilis HM-709	0.545	0.118528477590831	0.034593067	0.0176942789413483	2.72425351851852	0.236828141482781	3/3	3	3	3	0.657	0.0997396611183335
3	B. fragilis HM-710	0.660333333333333	0.204881266428469	0.051523018	0.020869291027493	2.76226627314815	0.253696000055094	3/3	3	3	3	0.775666666666667	0.18734015408698
3	B. fragilis HM-711	0.471		0.017720484		2.54694659722222		1(2)/3	3	1	3	0.625	
3	B. fragilis HM-712	0.598		0.031947392		2.62946291666667		1(2)/3	3	1	3	0.737	
3	B. fragilis HM-713	0.896		0.0404006683517556		18.684		1(3)/4	4	1	4	1.011	
3	B. fragilis HM-714	0.477666666666667	0.135119700019403	0.029293852	0.0179787283770133	2.78877733796296	0.202203648098905	0(3)/3	3	0	3	0.593666666666667	0.113513582153561
3	B. hansenii	0.711333333333333	0.467893506402187	0.148441911294407	0.103687348232378	2187.93989918981	3776.7650678374	3/3	3	3	3	0.839	0.473776318530169
3	B. longum subsp. infantis	1.2565	0.0190918830920367	0.1422192355	0.0362690504211614	9.43064260416667	0.0246574518202659	2/3	2	2	3	1.3705	0.0190918830920367
3	B. longum subsp. longum	0		0		0		0/3	0	0	3		
3	B. obeum	0		0		0		0/3	0	0	3		
3	B. ovatus	0		0		0		1/3	1	1	3		
3	B. stercoris	0		0		0		1(1)/4	2	1	4		
3	B. thetaiotaomicron	0.453	0.0721248916810278	0.015297385560385	0.00316285840924516	4040.901125	5703.62388299032	2(2)/4	4	2	4	0.5675	0.103944696834423
3	B. uniformis	0		0		0		1/3	1	1	3		
3	B. uniformis HM-715	0		0		0		0/3	0	0	3		
3	B. uniformis HM-716	0		0		0		0/3	0	0	3		
3	B. vulgatus	0.835	0.0168226038412607	0.186062861804165	0.00925633680462463	8773.19202375	15181.7336129042	3/3	3	3	3	0.9745	0.0249649754656399
3	B. vulgatus HM-720	0.819666666666667	0.1570520083709	0.0684654173333333	0.00556844007863569	2.64587930555556	0.173297991418625	3/3	3	3	3	0.950333333333333	0.166064244596281
3	B. wadsworthia	0		0		0		0/3	0	0	3		
3	B. xylanisolvens	0.387666666666667	0.231318683493862	0.024718226	0.0129845367420459	2.45061134259259	0.246645639532206	0(3)/3	3	0	3	0.502	0.22721795703685
3	C. aerofaciens	0.341		0.089117603		2.74767111111111		1(2)/3	3	1	3	0.507	
3	C. bolteae	0		0		0		0/3	0	0	3		
3	C. catus	0		0		0		0/2	0	0	2		
3	C. comes	1.1235	0.00212132034355972	0.2697643095	0.0211274731023386	12.124648125	0.0550979568086216	2(2)/6	4	2	6	1.245	0.00424264068711929
3	C. leptum	0		0		0		0/3	0	0	3		
3	C. perfringens C36	1.4145	0.02050609665441	0.642879105	0.0118875638356838	14.5010143402778	0.0794207114190928	2/3	2	2	3	1.508	0.0311126983722081
3	C. perfringens S107	0.682	0.122572427568356	0.2370403496161	0.0831425173870657	2289.62353622685	3950.85679349925	3/3	3	3	3	0.803333333333333	0.133665004145937
3	C. ramosum	0.58325	0.00247487373415288	0.04694086	0.0161374806515815	6.54893715277777	0.877382218885822	2/3	2	2	3	0.704	0.0254558441227157
3	C. saccharolyticum	0.5758	0.147087388990355	0.061937250679346	0.0192260384061613	1309.593163625	2920.09855879755	5/5	5	5	5	0.6982	0.153103559723476
3	D. formicigenerans	1.21466666666667	0.247558747236557	0.166172697	0.047556908925703	9.43346430555556	2.31763651977296	3/3	3	3	3	1.33733333333333	0.262130374686592
3	D. piger	0		0		0		0/3	0	0	3		
3	E. coli CFT073	0.343	0.0596510687247093	0.0742960122796893	0.041496540478661	7764.86512523148	13439.249958638	3/3	3	3	3	0.474	0.0784362798709883
3	E. coli E2348/69	0.584333333333333	0.0447558189885219	0.167010987282021	0.0350385189331071	11005.2945750694	19048.2912643887	3/3	3	3	3	0.711666666666667	0.0356452427868479
3	E. coli ED1a	0.738	0.0740810367098085	0.245374415353514	0.0828511718150564	13708.7366528472	23728.4018175985	3/3	3	3	3	0.864333333333333	0.0653573510275113
3	E. coli H10407	0.566	0.00804673846971555	0.176343765537338	0.00619383461364683	10402.4787232639	18003.3613378421	3/3	3	3	3	0.693666666666667	0.0137325647034097
3	E. coli HM605	0.6035	0.0667026985960839	0.177766027496853	0.0242190453476814	11728.3368197917	20299.9764031093	3/3	3	3	3	0.732666666666667	0.0504612062215455
3	E. coli IAI1	0.6425	0.090012499132065	0.228834611595499	0.0584383295185614	13772.5564690972	23839.731053807	3/3	3	3	3	0.769833333333333	0.0845788586665328
3	E. coli UTI89	0.6132	0.125134727394117	0.270712286827717	0.0708797701167627	8432.97872755556	18835.6423186372	5/5	5	5	5	0.745	0.106766099488555
3	E. eligens	0.930333333333333	0.0161658075373096	0.149191402333333	0.0145301875594232	7.02021085648148	0.359944329811537	3/3	3	3	3	1.057	0.00624499799839842
3	E. lenta	0		0		0		1/6	1	1	6		
3	E. limosum	1.033		0.068901956		3.66965833333333		1(2)/3	3	1	3	1.158	
3	E. rectale	0		0		0		1/6	1	1	6		
3	E. siraeum	0		0		0		2/6	2	2	6		
3	F. nucleatum subsp. animalis	0		0		0		1/5	1	1	5		
3	F. nucleatum subsp. nucleatum	0		0		0		0/6	0	0	6		
3	F. nucleatum subsp. vincentii	0		0		0		0/3	0	0	3		
3	H. parainfluenzae	0		0		0		0/3	0	0	3		
3	L. acidophilus	0		0		0		0/2	0	0	2		
3	L. delbrueckii subsp. delbrueckii	0		0		0		0/3	0	0	3		
3	L. fermentum	0.427333333333333	0.0102632028788938	0.097803916	0.00582664785513901	3.55606787037037	0.144205898173608	3/3	3	3	3	0.550666666666667	0.00602771377334171
3	L. gasseri	0		0		0		1/3	1	1	3		
3	L. lactis	0.835	0.425242283880613	0.196934171406647	0.0144658854061791	14140.6163199074	24478.0360737231	3/3	3	3	3	0.954333333333333	0.423397370484671
3	L. paracasei	0.701	0.0390384425918863	0.111915643006975	0.00930538362872456	6829.60162798611	11819.2080304137	3/3	3	3	3	0.832333333333333	0.0113724814061547
3	L. plantarum	0.858	0.06000833275471	0.193317686124909	0.0197775589351618	11023.654165625	19079.5480964306	3/3	3	3	3	0.985	0.0441927595879687
3	L. ruminis	0.549		0.106662213		2.89350104166667		1(2)/3	3	1	3	0.683	
3	L. sakei subsp. sakei	0.271333333333333	0.0657292426042879	0.145243734	0.128338894389913	4.53880078703704	0.961954432279456	3/3	3	3	3	0.396666666666667	0.0601442709934482
3	L. salivarius	0.538333333333333	0.0525483903971695	0.228605912	0.0719220016540825	8.1902919212963	0.233105510105529	3/3	3	3	3	0.666	0.0597745765355138
3	L. vaginalis	0.4155	0.00212132034355964	0.0883918505	0.00413380634689296	2.00666503472223	0.00338208191348676	2/3	2	2	3	0.524	0.0014142135623731
3	O. splanchnicus	0		0		0		0/3	0	0	3		
3	P. capillosus	0		0		0		0/3	0	0	3		
3	P. copri	0		0		0		0/3	0	0	3		
3	P. difficile	0.311	0.0282842712474619	0.037607365	0.0142175075497512	4.37430111111111	0.430663974337322	2/3	2	2	3	0.45	0.0282842712474619
3	P. distasonis	0.684		0.034251344		2.46185465277778		1(2)/3	3	1	3	0.82	
3	P. melaninogenica	0		0		0		0/5	0	0	5		
3	P. merdae	0.204	0.123036579926459	0.0102259675	0.000419996679287468	2.30685597222223	0.125899576716064	2/3	2	2	3	0.3205	0.143542676580869
3	R. bromii	0		0		0		0/3	0	0	3		
3	R. gnavus	0.7635	0.0139373598647663	0.244548158	0.0281980765793203	4.35229622685185	0.454474215354673	3/4	3	3	4	0.8875	0.0134257215820975
3	R. hominis	0		0		0		1/3	1	1	3		
3	R. intestinalis	0.201	0.0282842712474619	0.0160474885	0.0015557629049378	2.55563767361111	0.267578977823865	2/3	2	2	3	0.3015	0.0304055915910215
3	R. torques	0		0		0		0/4	0	0	4		
3	S. flexneri	0.534166666666667	0.10810912696592	0.0819458554316608	0.0141563773590764	9403.59789736111	16277.185710063	3/3	3	3	3	0.668833333333333	0.09568481244865
3	S. parasanguinis	0.971	0.0281602556806574	0.441615978666667	0.0387614876789366	12.7782530324074	1.2570802680395	3/3	3	3	3	1.08466666666667	0.0464578662158878
3	S. salivarius	0.982833333333333	0.269604494275102	0.3617738522462	0.0705557721198144	13740.4560873843	23777.8469765547	3/3	3	3	3	1.112	0.255023528326309
3	S. sonnei	0.500166666666667	0.0737806433513108	0.115741770320403	0.0176008061740265	10607.12815	18360.1257601884	3/3	3	3	3	0.629	0.0632514821960719
3	S. typhimurium ATCC14028	0.847833333333333	0.10957455604899	0.170157695774537	0.0364593161854963	15937.2131407176	27584.9727330412	3/3	3	3	3	0.9725	0.104399473178747
3	S. typhimurium LT2	0.586666666666667	0.0325627599157893	0.096675921469859	0.0153978950314597	9609.74698842593	16631.1462518279	3/3	3	3	3	0.709166666666667	0.0522549838133487
3	V. cholerae A1552	0.3232	0.177136105862131	0.0611364871498947	0.0653278465758624	2481.66420081944	5541.56018954692	5/5	5	5	5	0.4434	0.179911922895621
3	V. cholerae N16961	0.3525	0.00353553390593274	0.0543204458378847	0.00573853803990708	8478.68196326389	11985.2125056913	2/3	2	2	3	0.466	0
3	V. parvula	0		0		0		0/3	0	0	3		
3	Y. pseudotuberculosis	0		0		0		0(1)/3	1	0	3		
4	A. muciniphila	0		0		0		0/3	0	0	3		
4	A. odontolyticus	0.66825	0.364620693323898	0.2050576525	0.0824653112568095	2.43193883680556	0.199802349927833	4(1)/6	5	4	6	0.81675	0.350714865192034
4	A. putredinis	0		0		0		0/3	0	0	3		
4	A. shahii	0		0		0		0/3	0	0	3		
4	B. adolescentis	0.472833333333333	0.036229591956484	0.103727601561869	0.0911306397768156	13595.597011088	11792.8356430732	3/3	3	3	3	0.604833333333333	0.0499307854267619
4	B. animalis subsp. lactis BI-07	0.577666666666667	0.0981546398971201	0.172396129637928	0.0751584449890295	6852.97674546296	11857.0603937758	3/3	3	3	3	0.706666666666667	0.117308709537414
4	B. animalis subsp. lactis BL-04	0		0		0		1/2	1	1	2		
4	B. caccae	0		0		0		1/3	1	1	3		
4	B. clarus	0		0		0		0/3	0	0	3		
4	B. coprocola	0		0		0		0/3	0	0	3		
4	B. crossotus	0		0		0		0/3	0	0	3		
4	B. dorei	0.928333333333333	0.0289885034683293	0.073622173	0.0245424933043341	3.37047081018519	0.482920809843689	3/3	3	3	3	1.063	0.0199749843554383
4	B. eggerthii	0		0		0		0/3	0	0	3		
4	B. fragilis	0.7475	0.146371103705615	0.0945128456880214	0.0996629012576061	4525.1693378125	6393.7509616313	2(1)/3	3	2	3	0.873	0.156977705423414
4	B. fragilis enterotoxigenic	0.65925	0.106731360589722	0.0454007249154852	0.0109283033703567	2985.15972789931	5963.57804171399	4(2)/6	6	4	6	0.7805	0.118032481405191
4	B. fragilis HM-20	0		0		0		0/3	0	0	3		
4	B. fragilis HM-709	0.524	0.0805419145538521	0.0401159323333333	0.0183839032901606	2.6800756712963	0.22246240779717	3/3	3	3	3	0.637666666666667	0.0611991285341004
4	B. fragilis HM-710	0.422		0.014621194		2.45462625		1(2)/3	3	1	3	0.564	
4	B. fragilis HM-711	0.527		0.027524022		2.55494923611111		1(2)/3	3	1	3	0.678	
4	B. fragilis HM-712	0.68		0.042554128		2.63371090277778		1(2)/3	3	1	3	0.818	
4	B. fragilis HM-713	0.532333333333333	0.236677699273365	0.0330255153333333	0.0220050478989155	3.01559449074074	0.461229011162207	0(3)/3	3	0	3	0.652	0.219246436687122
4	B. fragilis HM-714	0.735		0.044245529		2.59821020833333		1(2)/3	3	1	3	0.89	
4	B. hansenii	0.890833333333333	0.317323310415944	0.245058650620864	0.143307688254798	4665.25724493056	8066.39617532592	3/3	3	3	3	1.01116666666667	0.303869352408783
4	B. longum subsp. infantis	1.506	0.0494873721266345	0.484960557473283	0.135462034463396	12070.157370162	20886.2727419571	3/3	3	3	3	1.62333333333333	0.0537246064046386
4	B. longum subsp. longum	0		0		0		0/3	0	0	3		
4	B. obeum	0		0		0		0/3	0	0	3		
4	B. ovatus	0		0		0		1/3	1	1	3		
4	B. stercoris	0		0		0		0(1)/3	1	0	3		
4	B. thetaiotaomicron	0.435		0.0182906795468923		6910.8785		1(2)/3	3	1	3	0.55	
4	B. uniformis	0.529	0.465276262020748	0.0923208263524076	0.112495877233861	3469.65987506944	4894.76196101908	2/3	2	2	3	0.63325	0.462801388286595
4	B. uniformis HM-715	0		0		0		0/3	0	0	3		
4	B. uniformis HM-716	0		0		0		0/3	0	0	3		
4	B. vulgatus	0.806666666666667	0.0451811169996198	0.207946116228986	0.0789907679626873	9604.28376865741	16620.0000491281	3/3	3	3	3	0.944166666666667	0.0207625464077346
4	B. vulgatus HM-720	1.025		0.055008236		2.59966270833333		1(2)/3	3	1	3	1.169	
4	B. wadsworthia	0		0		0		0/3	0	0	3		
4	B. xylanisolvens	0.7475	0.0700035713374682	0.0764325745	0.0151054165851397	2.30454892361111	0.227562822983773	2/3	2	2	3	0.894	0.0636396103067893
4	C. aerofaciens	0		0		0		0/3	0	0	3		
4	C. bolteae	0		0		0		0/3	0	0	3		
4	C. catus	0		0		0		0/2	0	0	2		
4	C. comes	0.798666666666667	0.0868638781849701	0.155719353889988	0.0159614207054744	7635.13006918982	13213.3888266399	3/5	3	3	5	0.920333333333333	0.0819898367685491
4	C. leptum	0		0		0		0/3	0	0	3		
4	C. perfringens C36	0.347333333333333	0.0571430952375992	0.131650129047794	0.0816356773311094	6386.97318972222	11054.4819955756	3/3	3	3	3	0.450333333333333	0.0595343038368077
4	C. perfringens S107	0.465333333333333	0.35001476159347	0.133710216067267	0.0533419357958444	11287.6360983102	19542.1998222105	3/3	3	3	3	0.587333333333333	0.332590338604917
4	C. ramosum	0.18375	0.00671751442127221	0.0149256147197401	0.000687927613200924	6105.4841690625	8629.95270770512	2(1)/3	3	2	3	0.295	0.00565685424949239
4	C. saccharolyticum	0.5464	0.153343731531485	0.104850034520067	0.073752337552784	1917.19630569444	4278.63235163589	5/5	5	5	5	0.6702	0.146637989620698
4	D. formicigenerans	0.422	0.0763937170191371	0.0773396913333333	0.0238364032856124	5.40788523148148	1.30844561507602	3/3	3	3	3	0.539666666666667	0.0932219573562652
4	D. piger	0		0		0		0/3	0	0	3		
4	E. coli CFT073	0.236833333333333	0.0749038272275411	0.0304188108429167	0.00844627765336977	6949.36723208333	12029.4884513862	3/3	3	3	3	0.37	0.0772512135827004
4	E. coli E2348/69	0.494333333333333	0.0380175398116887	0.118354589957776	0.0274079694862166	9696.69916138889	16783.166240556	3/3	3	3	3	0.615333333333333	0.0310698138606161
4	E. coli ED1a	0.635666666666667	0.115487373047158	0.185701558880156	0.0638835806092431	13961.0283969213	24166.4654079708	3/3	3	3	3	0.759	0.112902612901562
4	E. coli H10407	0.5315	0.060698023032056	0.140578868891739	0.0251035047710244	10947.8877120833	18949.3823879993	3/3	3	3	3	0.660666666666667	0.0453468117218105
4	E. coli HM605	0.5625	0.057829490746504	0.158612919209372	0.0266809963378464	11389.8709041667	19714.3231905581	3/3	3	3	3	0.693333333333333	0.0431547602627257
4	E. coli IAI1	0.563	0.0927739187487518	0.188674939647346	0.0392634063641553	12701.7638000926	21986.1345946666	3/3	3	3	3	0.689333333333333	0.0895786432880814
4	E. coli UTI89	0.6596	0.058921982315601	0.147804343927656	0.0536193766341597	7992.68814165278	17851.8698837986	5/5	5	5	5	0.7888	0.0363483149540663
